#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	ORF_Start	coding_probability	label
SRR31451025.247683	629	37	0.37754	6.6983842849731445	1	217	0.00990483	noncoding
SRR31451034.74975	630	39	0.44364999999999993	7.8139066696167	1	465	0.0199331	noncoding
ENST00000700801.1	931	171	0.43414	6.036835289001464	1	71	0.991091	coding
ENST00000689141.1	751	130	0.42679000000000006	5.776967430114746	1	63	0.889475	coding
ENST00000691834.1	1394	65	0.34471	4.324219703674317	1	71	0.0945038	noncoding
SRR31451020.49397	513	75	0.37181	9.604193687438965	1	1	0.0806325	noncoding
SRR31451032.99269	648	48	0.37265000000000004	8.612283134460451	1	192	0.0199948	noncoding
ENST00000667777.1	251	31	0.34737	10.763012886047363	1	108	0.0148149	noncoding
SRR31451039.92154	1284	47	0.35472	4.93575038909912	1	460	0.0258418	noncoding
ENST00000437238.6	1456	54	0.34047	7.617413902282716	1	140	0.0190789	noncoding
ENST00000420877.2	631	92	0.40579000000000004	7.594166755676271	1	10	0.235444	noncoding
ENST00000448948.1	1315	82	0.2849	4.184168434143066	1	8	0.257262	noncoding
SRR31451034.22113	1024	60	0.36410000000000003	11.547335243225099	1	313	0.0435139	noncoding
ENST00000312214.5	2460	228	0.39334	8.517192268371584	1	163	0.997123	coding
ENST00000421685.2	2060	75	0.34243999999999997	8.906258964538573	1	35	0.0553522	noncoding
SRR31451031.120503	1303	75	0.36585	10.683458900451662	1	297	0.0808947	noncoding
ENST00000655090.1	626	39	0.41932	6.491092491149902	1	235	0.0159867	noncoding
ENST00000660836.1	712	38	0.35513	5.3024187088012695	1	195	0.0129341	noncoding
SRR31451025.214645	2190	59	0.31494	6.087308311462402	1	1173	0.0277547	noncoding
ENST00000668487.1	351	42	0.35107	4.906819343566894	1	59	0.0190585	noncoding
SRR31451019.122474	1171	35	0.37342	6.036892127990721	1	621	0.00958907	noncoding
SRR31451017.174138	1758	94	0.40543	5.889053916931151	1	27	0.356761	noncoding
ENST00000360656.4	583	54	0.34304999999999997	10.029362678527832	1	405	0.0290957	noncoding
SRR31451020.300561	840	101	0.40383	8.877828407287598	1	498	0.325708	noncoding
SRR31451031.35864	874	101	0.41735999999999995	8.877828407287598	1	541	0.379243	noncoding
SRR31451039.22225	1258	217	0.46416	5.5607519149780265	1	90	0.999757	coding
SRR31451024.227745	935	126	0.4602	5.305317497253417	1	84	0.910871	coding
ENST00000612193.1	1309	286	0.44848	5.41825656890869	1	51	0.999998	coding
ENST00000425081.3	601	32	0.35712	8.858681297302244	1	304	0.00909885	noncoding
ENST00000690262.2	1270	58	0.33330000000000004	11.212421989440916	1	246	0.0357441	noncoding
ENST00000413077.3	463	27	0.37068999999999996	4.1238622665405265	1	216	0.0134226	noncoding
SRR31451025.61538	446	27	0.44256999999999996	4.1238622665405265	1	199	0.0247481	noncoding
ENST00000570712.3	993	42	0.3823	5.604915809631348	1	216	0.0179219	noncoding
ENST00000399540.2	852	78	0.34964	5.617647743225096	1	120	0.102965	noncoding
ENST00000443997.1	745	42	0.35599000000000003	10.953259086608885	1	355	0.0229857	noncoding
SRR31451017.45218	355	42	0.37283	10.953259086608885	1	89	0.0249848	noncoding
ENST00000580180.6	843	80	0.31345	10.453242301940914	1	328	0.0605786	noncoding
ENST00000475947.7	910	80	0.32554	10.453242301940914	1	379	0.0660815	noncoding
ENST00000470491.7	1067	96	0.34369000000000005	11.637590980529787	1	65	0.106309	noncoding
SRR31451020.323814	915	80	0.30160000000000003	10.453242301940914	1	400	0.0566681	noncoding
SRR31451025.184887	961	80	0.35572000000000004	10.453242301940914	1	446	0.0871971	noncoding
SRR31451042.66985	842	80	0.34215	10.453242301940914	1	313	0.0762784	noncoding
ENST00000481027.5	1041	80	0.31369	10.453242301940914	1	510	0.0606729	noncoding
ENST00000581913.5	984	80	0.31369	10.453242301940914	1	453	0.0606729	noncoding
ENST00000655540.1	865	80	0.34215	10.453242301940914	1	334	0.0762784	noncoding
ENST00000660462.1	988	80	0.33030000000000004	10.453242301940914	1	457	0.0686792	noncoding
SRR31451017.204133	931	80	0.30160000000000003	10.453242301940914	1	400	0.0566681	noncoding
SRR31451020.290146	852	80	0.35259	10.453242301940914	1	321	0.0844476	noncoding
SRR31451028.40450	852	80	0.35259	10.453242301940914	1	321	0.0844476	noncoding
SRR31451039.51719	718	80	0.35681999999999997	10.453242301940914	1	187	0.0881987	noncoding
SRR31451040.151554	973	80	0.35107	10.453242301940914	1	442	0.0831647	noncoding
SRR31451037.67877	976	80	0.36358999999999997	10.453242301940914	1	445	0.0947924	noncoding
SRR31451040.123277	1917	349	0.44087	5.856769371032715	1	219	1	coding
SRR31451019.83721	1424	104	0.41559999999999997	11.322405052185058	1	99	0.37317	noncoding
ENST00000413270.2	3220	120	0.34915999999999997	11.533216667175292	1	427	0.222482	noncoding
SRR31451017.114236	2470	74	0.35575999999999997	9.745959663391112	1	1206	0.0665133	noncoding
SRR31451020.51011	565	43	0.44112999999999997	11.885471916198728	1	425	0.0511703	noncoding
ENST00000656070.1	907	70	0.40145	9.851236534118652	1	191	0.0947125	noncoding
ENST00000651170.1	1738	252	0.44458000000000003	5.032945060729981	1	929	0.999983	coding
SRR31451025.37207	1218	166	0.41013	5.925146675109862	1	667	0.982877	coding
SRR31451017.202752	1218	166	0.39323	5.925146675109862	1	667	0.975826	coding
ENST00000417404.2	407	105	0.45704	6.541053962707521	1	39	0.602666	coding
SRR31451020.7579	536	56	0.45332	10.963251686096193	1	265	0.125297	noncoding
SRR31451028.93509	496	56	0.45941999999999994	10.963251686096193	1	225	0.141025	noncoding
SRR31451029.34272	241	35	0.44073	9.521158409118652	1	49	0.0258593	noncoding
SRR31451018.85942	529	80	0.4067	4.949960136413574	1	2	0.279714	noncoding
ENST00000592381.1	1075	49	0.3407	7.938975334167481	1	426	0.0154243	noncoding
ENST00000301665.9	816	188	0.37201	6.416008186340332	-1	251	0.148423	noncoding
ENST00000670968.1	789	188	0.37201	6.416008186340332	-1	224	0.148423	noncoding
ENST00000579244.1	434	42	0.31422	11.875414848327637	1	47	0.0221782	noncoding
ENST00000398275.6	527	52	0.39721	6.516897392272949	1	253	0.0288541	noncoding
ENST00000574741.1	1343	145	0.35152000000000005	11.999967765808105	1	52	0.32745	noncoding
ENST00000691236.2	470	60	0.41619	5.425475120544433	1	231	0.0807156	noncoding
ENST00000523083.1	547	111	0.31402	8.71188678741455	1	98	0.159053	noncoding
SRR31451042.54023	1927	55	0.32156999999999997	5.401830101013183	1	272	0.0291269	noncoding
SRR31451024.188880	1957	55	0.32077	5.401830101013183	1	302	0.0291344	noncoding
ENST00000591313.7	658	40	0.30245	9.00502452850342	1	524	0.0124749	noncoding
ENST00000655517.1	1973	85	0.37168	6.988035774230957	1	897	0.123149	noncoding
SRR31451042.80521	570	38	0.31193000000000004	4.433748435974121	1	223	0.0195134	noncoding
SRR31451039.158067	856	62	0.30591	4.5550428390502935	1	437	0.0678491	noncoding
SRR31451031.130687	767	38	0.35079	4.433748435974121	1	420	0.0191421	noncoding
ENST00000430983.6	1012	120	0.37578999999999996	7.865545845031739	1	89	0.465204	noncoding
ENST00000684992.1	806	38	0.30792	4.433748435974121	1	459	0.0202088	noncoding
ENST00000685100.1	1540	120	0.38281	7.865545845031739	1	617	0.497242	noncoding
ENST00000689168.2	842	43	0.32844	11.832027626037597	1	97	0.0221451	noncoding
ENST00000690715.2	1377	123	0.29955	8.787701606750488	1	445	0.196406	noncoding
SRR31451029.155027	773	47	0.34767	6.236112785339355	1	70	0.0155338	noncoding
ENST00000397713.6	1221	125	0.32077	7.770140266418458	1	62	0.305435	noncoding
SRR31451033.21985	641	49	0.37671999999999994	6.702363014221191	1	43	0.0195335	noncoding
ENST00000692407.1	2737	96	0.31767	5.856428337097167	1	1272	0.175013	noncoding
SRR31451035.61454	484	79	0.43582000000000004	4.513664054870605	1	227	0.398784	noncoding
SRR31451017.22219	838	79	0.35745	4.513664054870605	1	589	0.198736	noncoding
SRR31451025.316379	2046	64	0.29890000000000005	6.805184745788575	1	1767	0.0296348	noncoding
ENST00000647652.1	1604	72	0.35443	9.098890495300292	1	1059	0.0558215	noncoding
SRR31451017.120366	1621	72	0.34575	9.098890495300292	1	1076	0.0515243	noncoding
ENST00000649793.2	2142	109	0.30518	11.527865791320803	1	227	0.104466	noncoding
ENST00000670737.3	754	60	0.32826	10.016791343688965	1	280	0.0333171	noncoding
ENST00000661348.3	1760	60	0.31594	10.016791343688965	1	181	0.031584	noncoding
SRR31451042.27656	1264	264	0.47924999999999995	4.547540092468262	1	199	0.999995	coding
ENST00000655952.2	1621	101	0.31055000000000005	9.545720863342286	1	636	0.108186	noncoding
ENST00000563192.2	344	9	0.31956	4.0500284194946286	1	51	0.00436106	noncoding
SRR31451028.37905	963	192	0.41917	9.758144187927243	-1	387	0.243722	noncoding
SRR31451034.72566	307	48	0.37448000000000004	4.830996131896971	-1	164	0.0191399	noncoding
SRR31451033.102160-1	435	28	0.36107999999999996	7.857036018371582	1	83	0.00590383	noncoding
ENST00000686287.1	394	99	0.39566	11.510781669616701	-1	98	0.189511	noncoding
SRR31451023.31966	543	79	0.42567	6.811380195617676	1	137	0.168084	noncoding
SRR31451024.268526	619	79	0.43395	6.811380195617676	1	213	0.180846	noncoding
SRR31451021.110190	758	194	0.46089	6.048828315734863	1	7	0.998481	coding
SRR31451022.64763	759	194	0.46089	6.048828315734863	1	8	0.998481	coding
SRR31451027.217830	483	79	0.44303	6.811380195617676	1	89	0.194063	noncoding
SRR31451040.148052	755	194	0.45996000000000004	6.048828315734863	1	16	0.998474	coding
SRR31451032.5663	759	194	0.45996000000000004	6.048828315734863	1	20	0.998474	coding
SRR31451017.121915	1897	194	0.34883	6.048828315734863	1	1158	0.984723	coding
ENST00000502066.7	1193	46	0.29413	5.537675285339354	1	704	0.0202212	noncoding
ENST00000559598.7	855	46	0.37103	5.537675285339354	1	547	0.02122	noncoding
ENST00000660344.2	546	85	0.41076999999999997	5.045563316345214	1	136	0.348183	noncoding
SRR31451026.61087	408	85	0.38047	5.045563316345214	1	9	0.259587	noncoding
SRR31451026.35108-1	517	59	0.31661	7.659872627258301	1	153	0.0218961	noncoding
ENST00000565768.3	454	47	0.43982000000000004	5.477084922790527	1	193	0.0412337	noncoding
ENST00000686205.1	270	40	0.42813	7.366640281677246	1	1	0.0174683	noncoding
ENST00000621378.3	833	66	0.39872	9.237304115295409	-1	635	0.0841615	noncoding
SRR31451033.102160-1	430	32	0.31843	7.998221778869628	1	115	0.00698069	noncoding
